"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Tunisia,NA,NA,NA,NA,NA,4576582722.0507,4734697600.75053,4742365525.55439,5236032892.4445,5484630147.55609,5740742212.38919,6346975861.80021,7473101958.28407,7424179726.45722,8023666104.5724,8597847663.4101,9275087450.75706,9591469538.03354,10209205663.5545,10879697394.4001,11686833735.9742,12331254286.9249,12270370233.741,12844858807.949,13583289663.8501,14350551697.1563,14142900948.4919,15090669174.58,15101558405.155,15365337216.9837,16586853813.4743,17234495032.2167,18579772979.3653,18986638277.3344,19590111683.8585,20050806502.9686,21483653272.2583,22652566691.4519,23736211695.3908,25173352557.5349,26358982266.7695,27467386276.0216,27939013107.1704,29442020046.2606,31095373939.8612,32282960678.4888,34108424910.3146,36230688294.7019,37948233465.4389,39316894912.4139,40735443534.7059,40639996776.5283,42302235929.0671,43490362374.7109
Turkey,64630194698.5614,65377364579.4696,69019817748.8972,75277365501.5036,79386799846.4989,81628309489.2234,90781140530.3493,95077367345.5717,101521707568.405,105664956254.371,109081642266.283,115153884161.13,123704967940.377,127740637537.655,134887055017.752,144564004034.471,159687104033.491,165127116869.592,167608866296.928,166562796960.074,162486421761.671,170377816354.426,176448766007.968,185220176929.813,197652184409.995,206035276819.518,220482534615.728,241396490965.309,246998668160.668,247715567140.618,270669254915.253,272618828845.833,286346917835.614,308256079884.579,293866231832.371,317017797835.997,340412647645.297,366207973097.492,374660834714.431,362052208981.515,386579274039.201,364554010861.919,387024535476.561,407402404265.84,445546707385.204,482979839097.436,516274002889.504,540376664443.475,543936873970.436,517687159132.725,565091528615.377,614665581939.07,627742350098.817,653163951011.431
Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5586855723.18902,6202729582.4382,5938783642.75998,8040195946.89614,7669923765.21057,6522044018.08312,6619874678.02967,5474645610.28598,5080468864.66298,5420859904.3676,4802881844.43938,5143886470.89995,5992627725.69932,6320368378.46778,6594915417.7304,6611876244.37155,6828007144.06806,7169435311.56466,8104355716.8784,8993168135.89047,9987749546.27949,11455535390.1996,12154718693.2849,13272686025.4084,15223684210.5263,16913793103.4483,18638838475.4991
"Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16044934.0565082,16624043.9441397,17087644.0428636,17790068.4348695,19619493.7402716,18637660.5345566,17526608.5232015,19279814.9146428,22268404.7803734,21920210.9311844,21707438.2917425,22062146.7976594,23801987.918324,23008580.4566302,22697447.5223908,21839580.5663688,22306678.0028613,23723278.0608999,25617169.2436146,24481598.1997852,23813390.6252387,25826413.6726725,25871469.954842,26156056.1243452
Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2657831724.77881,2810512401.96154,2800825221.11635,2708219296.07959,2718783706.00435,2826499273.44211,3060168047.08539,3254854140.32179,3465577959.09571,3658059468.37315,3783104996.29613,4098097384.70759,4360524613.57526,4862998496.16236,5304175291.8513,5574688330.59948,5848141593.08103,6319147897.97411,6517689669.46858,6855544615.20984,7454217783.88908,7936748582.9623,8477021578.94637,9013834490.38208,9985953499.54385,10826014444.6593,11768825183.4161,12622188030.6516,13362034649.0134,14246652672.7892,14732537010.8813,15586180411.4893
Ukraine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137336316921.409,140861003048.847,146316695089.502,137032556733.436,125507236395.295,113334291301.17,97211233882.0702,74916765237.2576,65776919878.3121,59199227890.481,57423251053.7666,56332209283.7451,56219544865.1776,59536498012.223,65013855829.3475,68394576332.4735,74823666507.7262,83877330155.1611,86142018069.3504,92430385388.413,99732386543.7989,102026231434.306,86926349182.0289,90577255847.6741,95287273151.7531,95477847698.0567,97269311095.1739
"United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39866240856.9776,46454877261.1598,56414491778.7419,55517725165.2413,67134016960.7764,83162112376.9474,87036782122.3712,81188505532.7773,77335444621.4139,80441971765.6003,77550503969.9184,65950393699.1925,68180823943.658,66395231081.7487,74587002530.106,88257297532.049,89016382609.4168,91993931545.5201,93154150683.649,99578199285.6198,106237876210.337,112397977523.191,121603819975.524,121958896246.165,125498403978.765,139118374548.129,141064758890.571,144497508877.883,157214071126.27,172253855633.761,180617023539.137,198384897708.541,204702246898.235,211236012345.628,201088393631.562,204448097188.774,212380334379.298,221651201429.832,NA
"United Kingdom",706295698533.254,724472712481.62,734093660683.642,763136176290.02,801585132320.35,823941155920.125,840826274124.778,860257475876.096,894536482369.379,912896357499.169,937253398542.58,956761574521.259,991383486193.798,1063207922175.52,1046361073042.8,1040540681726.79,1069380317126.59,1093879321714.46,1130465279146.95,1159943902037.15,1135552516395.04,1120522179003.37,1143975479322.18,1185437113965.88,1217099249335.67,1260907293647.6,1311499053027.96,1371332499567.86,1440337456904.52,1473197988623.27,1484678121816,1465489551189.32,1484463662255.22,1536278680727.8,1612376875837.47,1669348455304.69,1727630620976.64,1802789959786.92,1867096056232.64,1921957989057.57,2005798968605.89,2049623382702.93,2096666278800.92,2179461966564.13,2248619614851.4,2321357943508.92,2385311373121.37,2467061769099.47,2448078126497.53,2321502505138.79,2360033739558.01,2386404322586.65,2393031917309.27,2434754627710.71
"United States",2794812881957.75,2859093578242.77,3033498286515.58,3166972211122.27,3350656599367.36,3565098621726.87,3796830032139.12,3891750782942.6,4078554820523.84,4204990019960.08,4339835945095.39,4482697195762.74,4718008901626.91,4984229416392.71,4958472075641.35,4948629091854.22,5215217568630.76,5455588752142.52,5758973429992.41,5941850549327.04,5927316049903.06,6081124170389.73,5964940165500.58,6241279635561.55,6694332861277.36,6978123562055.69,7223186261204.31,7473216447497.82,7787364014161.68,8074006420523.2,8228918427042.06,8222939044367.64,8515284861895.53,8749032729214.08,9102184269015.71,9349638721234.09,9704538080586.7,10140021120290,10591234535952.1,11104541540925.6,11558790643176.3,11668443322374.9,11875697924920.6,12207139706089,12670771839613.4,13095400000000,13444595948186.2,13685243103206,13645503206046.8,13263098686391.9,13595644353592.4,13846778425918.1,14231574698642.8,14498623127932.8
Uruguay,8001734486.3483,8201220762.8672,8072088533.7256,8085848123.20753,8283184926.71935,8369794242.80839,8626148983.95859,8310705026.227,8467686908.76717,8964294783.20291,9173450911.02699,9150360275.9473,9029614879.54383,9054464342.66436,9316622290.65045,9884648766.23407,10273656169.6244,10423185249.7661,10983325695.8339,11664194875.7236,12345780546.6153,12538320377.948,11314847193.2569,10152314623.085,10036312508.198,10183498644.2496,11080645354.1309,11966336539.2725,12143550498.4764,12277603280.407,12314110533.4921,12749883323.0911,13761151590.4042,14126860539.2963,15155485662.2758,14936095006.6519,15769224078.6416,17117127399.2512,17890631573.3092,17543694271.1675,17205113141.5189,16543726233.0853,15264564126.3688,15387487206.7099,16157501741.4461,17362872709.7496,18074503486.3074,19256849090.2079,20638748434.4794,21124018804.7241,22899299769.5757,24580379391.3542,25484044435.6272,26604475168.8793
Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9816385525.97076,10713463993.4877,11044648660.4683,11221363039.0357,11166153932.8837,9915544692.40072,9687487164.47551,9183737831.92278,9101084191.43548,9255802622.68988,9737104359.06975,10155799846.5098,10592499239.9097,10995014211.0262,11456804807.8894,11915077000.2049,12415510234.2136,13371504522.2479,14307509838.8053,15351958057.0381,16810394072.4567,18323329538.9778,19807519231.635,21491158366.3241,23274924510.7289,25183468320.6087,27198142852.5372
Vanuatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194152927.635728,172019869.262574,179244107.226025,198423436.453968,225871538.328389,247523666.968294,249959273.431124,249629021.70735,242404765.249803,238255977.969898,241909387.664143,270228472.977727,278711814.132161,285936070.589708,288082706.794236,314172592.972348,317351265.813669,324740648.133103,340695934.537914,355350854.780366,356540527.565689,377655016.407415,364480491.858842,345851097.27979,360699976.118817,375072985.843714,394962552.336108,428387951.408173,450559927.170185,479623192.696067,495485496.500369,503575271.440562,509620571.668202,518794270.701689,533317091.073628
"Venezuela, RB",45025688703.3097,46463142526.5311,50427811533.4378,52394975987.8869,58226193574.7641,60650072480.4943,61566040334.8742,63310741350.1827,67955997709.3149,68435792096.4388,73713501769.6634,74803939010.9458,75763527785.1933,81150282611.8029,82829552247.3099,85228509890.36,91814747111.6371,97572251171.9856,99862170807.9352,100625472589.062,96176496076.7662,95827557302.9616,93842962667.2332,90309946863.033,91612364896.242,91789451777.2907,97765261663.505,101266871222.757,107161988810.957,97978332947.722,104315513476.667,114465296043.158,121402434712.207,121736762530.738,118876547697.057,123574147965.261,123329672111.006,131186921064.713,131572682976.03,123717191006.838,128278574764.088,132632652467.29,120887172490.032,111512009541.954,131903772138.03,145513489651.872,159878798323.302,173873730395.422,183050495069.203,177189125949.003,174552448164.41,181840062918.98,192070873160.268,194651251775.084
Vietnam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15170363940.0129,15747726095.9194,16186976093.1834,16767031465.9253,17628020488.5858,18926238330.2744,19891650254.5567,21077360481.6799,22899719072.1508,24748351714.0794,26935853808.1222,29505663600.6243,32261497743.2323,34891482185.1496,36902786136.4211,38664372693.9972,41288646005.9926,43845607803.0356,46617010183.2391,49833147313.7327,53588777916.0891,57633255739.4104,61654878281.4949,66050565593.1561,69790197498.6467,73557400854.5182,78282167937.7662,83167212215.4658,87531301193.8614,92277291038.258
"Virgin Islands (U.S.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Bank and Gaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2071399766.42162,2190022580.8494,2379077096.8027,2925549259.93953,3612829562.12862,4252267095.80121,3831909642.79545,3633713917.86383,3544287708.1679,3907950640.19702,4260046183.10471,4636775200.48443,4366186128.56244,4239326486.90685,3911328085.89287,4675434406.05635,4836140076.07874,5206732071.69245,5927200896.55796,NA
"Yemen, Rep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7857826187.73684,8352357998.38468,9037885977.47394,9399579133.24222,10031414062.088,10600132171.2273,11091444836.5257,11671650741.535,12372731155.1038,12839867391.6834,13633617158.2611,14152191675.3471,14709113179.0822,15260322221.4988,15866568491.406,16753787028.2859,17284950662.2711,17861996285.8635,18579046276.5313,19347259733.0314,19989098341.113,16973064607.9257,17392278683.8856,18115050570.3071
Zambia,2907169054.44545,2946746728.24387,2873347992.41797,2967375232.33854,3329811866.80592,3884140821.5641,3667782156.72895,3958259357.21672,4007671515.78038,3990161350.11579,4181573903.12451,4177976095.21945,4562720270.36528,4518824691.02795,4809301891.51572,4700163024.53394,4992558996.34299,4764686810.15881,4791071926.02443,4646193225.6939,4787234085.57475,5082508661.0764,4939548732.06714,4842403153.71649,4826092257.35359,4904048633.45588,4939548732.06714,5071714343.93984,5390255994.68414,5335086628.73528,5309421014.88925,5307502541.3751,5215633807.51329,5570154728.5367,5089704276.88652,4946108529.66045,5289648408.47847,5464144325.42734,5362581969.57151,5481866827.5737,5674661753.87877,5952406142.4374,6149874257.04051,6465209214.57828,6814564603.75299,7178556336.82292,7626964313.84534,8096999645.79533,8586719245.85532,9105755545.84166,9799629000.32665,10469781819.5734,11230931322.5154,11944366976.0194
Zimbabwe,1843216288.67854,1959636766.38827,1987747159.13013,2111868926.67265,2088508026.22452,2191065710.94668,2224438473.7049,2410557456.44198,2458048658.5089,2763540760.26804,3387137911.96815,3689188842.83749,3996489968.9789,4100587163.93841,4372257375.18095,4287819327.411,4307750724.48424,4012208764.12551,3903601352.4597,4032304525.72477,4613790369.79823,5191687250.1879,5328451725.59837,5412923931.42825,5309680011.56997,5678404769.84972,5797596107.11716,5864311194.75839,6307205952.71122,6635165941.14295,7098868030.57734,7491561939.17385,6816154958.21494,6887823979.14309,7523928222.85906,7535817933.30646,8316581222.66197,8539514984.54362,8785898085.47355,8714045181.66977,8447466004.51273,8569077034.2681,7806941292.78385,6480145777.63667,6103808865.93513,5755215232.33845,5555998738.76224,5353019894.44552,4407197684.64594,4670941632.9658,5202304268.43891,5821659828.75199,6131218253.79131,6242084744.70661
