ccode1,ccode2,year,distance
484,200,2002,3963
484,220,2002,3757
484,255,2002,3929
484,365,2002,4341
484,471,2002,620
484,481,2002,516
484,482,2002,639
484,490,2002,5
484,540,2002,346
484,710,2002,7002
484,740,2002,8307
490,2,2002,6538
490,200,2002,3968
490,220,2002,3762
490,255,2002,3933
490,365,2002,4345
490,482,2002,643
490,484,2002,5
490,500,2002,1236
490,516,2002,972
490,517,2002,1032
490,540,2002,343
490,551,2002,1168
490,625,2002,1813
490,710,2002,7003
490,740,2002,8309
500,2,2002,7256
500,200,2002,4019
500,220,2002,3810
500,255,2002,3777
500,365,2002,3844
500,490,2002,1236
500,501,2002,313
500,510,2002,675
500,517,2002,234
500,625,2002,1056
500,710,2002,5882
500,740,2002,7171
501,2,2002,7550
501,200,2002,4241
501,220,2002,4033
501,255,2002,3962
501,365,2002,3945
501,500,2002,313
501,510,2002,418
501,520,2002,635
501,530,2002,719
501,625,2002,1203
501,710,2002,5730
501,740,2002,7001
510,2,2002,7928
510,200,2002,4658
510,220,2002,4451
510,255,2002,4377
510,365,2002,4327
510,500,2002,675
510,501,2002,418
510,516,2002,723
510,517,2002,718
510,541,2002,1397
510,551,2002,955
510,553,2002,622
510,710,2002,5851
510,740,2002,7085
516,2,2002,7251
516,200,2002,4173
516,220,2002,3962
516,255,2002,3977
516,365,2002,4116
516,490,2002,972
516,510,2002,723
516,517,2002,110
516,710,2002,6217
516,740,2002,7502
517,2,2002,7225
517,200,2002,4098
517,220,2002,3887
517,255,2002,3890
517,365,2002,4013
517,490,2002,1032
517,500,2002,234
517,510,2002,718
517,516,2002,110
517,710,2002,6116
517,740,2002,7404
520,2,2002,7828
520,200,2002,4311
520,220,2002,4114
520,255,2002,3943
520,365,2002,3738
520,501,2002,635
520,522,2002,677
520,530,2002,696
520,710,2002,5131
520,740,2002,6387
522,2,2002,7253
522,200,2002,3668
522,220,2002,3477
522,255,2002,3277
522,365,2002,3068
522,520,2002,677
522,530,2002,389
522,531,2002,383
522,710,2002,4825
522,740,2002,6122
530,2,2002,7132
530,200,2002,3644
530,220,2002,3443
530,255,2002,3312
530,365,2002,3231
530,501,2002,719
530,520,2002,696
530,522,2002,389
530,531,2002,440
530,625,2002,587
530,710,2002,5206
530,740,2002,6505
531,2,2002,6870
531,200,2002,3298
531,220,2002,3105
531,255,2002,2927
531,365,2002,2796
531,522,2002,383
531,530,2002,440
531,625,2002,427
531,710,2002,4890
531,740,2002,6196
540,2,2002,6621
540,200,2002,4248
540,220,2002,4045
540,255,2002,4243
540,365,2002,4682
540,484,2002,346
540,490,2002,343
540,551,2002,1114
540,565,2002,985
540,710,2002,7312
540,740,2002,8614
541,2,2002,8344
541,200,2002,5715
541,220,2002,5503
541,255,2002,5551
541,365,2002,5659
541,510,2002,1397
541,551,2002,781
541,552,2002,571
541,553,2002,832
541,560,2002,1010
541,572,2002,93
541,710,2002,7049
541,740,2002,8167
551,2,2002,7705
551,200,2002,4934
551,220,2002,4723
551,255,2002,4782
551,365,2002,4952
551,490,2002,1168
551,510,2002,955
551,540,2002,1114
551,541,2002,781
551,552,2002,248
551,553,2002,381
551,565,2002,878
551,571,2002,657
551,710,2002,6806
551,740,2002,8037
552,2,2002,7951
552,200,2002,5152
552,220,2002,4940
552,255,2002,4980
552,365,2002,5104
552,541,2002,571
552,551,2002,248
552,560,2002,1359
552,571,2002,576
552,710,2002,6770
552,740,2002,7971
553,2,2002,7942
553,200,2002,4966
553,220,2002,4754
553,255,2002,4758
553,365,2002,4828
553,510,2002,622
553,541,2002,832
553,551,2002,381
553,710,2002,6459
553,740,2002,7674
560,2,2002,7906
560,200,2002,6014
560,220,2002,5811
560,255,2002,5985
560,365,2002,6304
560,541,2002,1010
560,552,2002,1359
560,565,2002,789
560,570,2002,621
560,571,2002,784
560,572,2002,923
560,710,2002,8058
560,740,2002,9166
565,2,2002,7406
565,200,2002,5229
565,220,2002,5025
565,255,2002,5198
565,365,2002,5548
565,540,2002,985
565,551,2002,878
565,560,2002,789
565,571,2002,572
565,710,2002,7682
565,740,2002,8913
570,2,2002,8197
570,200,2002,5836
570,220,2002,5626
570,255,2002,5724
570,365,2002,5914
570,560,2002,621
570,710,2002,7438
570,740,2002,8551
571,2,2002,7943
571,200,2002,5499
571,220,2002,5289
571,255,2002,5390
571,365,2002,5603
571,551,2002,657
571,552,2002,576
571,560,2002,784
571,565,2002,572
571,710,2002,7322
571,740,2002,8492
572,2,2002,8280
572,200,2002,5707
572,220,2002,5496
572,255,2002,5557
572,365,2002,5689
572,541,2002,93
572,560,2002,923
572,710,2002,7134
572,740,2002,8258
580,2,2002,8879
580,200,2002,5655
580,220,2002,5449
580,255,2002,5349
580,365,2002,5196
580,710,2002,6013
580,740,2002,7099
581,2,2002,8351
581,200,2002,5081
581,220,2002,4874
581,255,2002,4782
581,365,2002,4676
581,710,2002,5877
581,740,2002,7057
590,2,2002,9459
590,200,2002,6053
590,220,2002,5855
590,255,2002,5682
590,365,2002,5379
590,710,2002,5625
590,740,2002,6614
591,2,2002,8648
591,200,2002,5067
591,220,2002,4880
591,255,2002,4652
591,365,2002,4297
591,710,2002,4935
591,740,2002,6092
600,2,2002,3820
600,200,2002,1254
600,220,2002,1129
600,230,2002,473
600,255,2002,1622
600,365,2002,2579
600,435,2002,1237
600,615,2002,588
600,710,2002,6180
600,740,2002,7166
615,2,2002,4225
615,200,2002,1031
615,220,2002,838
615,255,2002,1199
615,365,2002,2075
615,432,2002,1803
615,435,2002,1733
615,436,2002,1609
615,600,2002,588
615,616,2002,395
615,620,2002,634
615,710,2002,5664
615,740,2002,6719
616,2,2002,4565
616,200,2002,1135
616,220,2002,923
616,255,2002,1098
616,365,2002,1831
616,615,2002,395
616,620,2002,320
616,710,2002,5373
616,740,2002,6482
620,2,2002,4855
620,200,2002,1452
620,220,2002,1240
620,255,2002,1358
620,365,2002,1969
620,436,2002,1510
620,483,2002,1441
620,615,2002,634
620,616,2002,320
620,625,2002,1703
620,651,2002,1082
620,710,2002,5421
620,740,2002,6580
625,2,2002,6550
625,200,2002,3067
625,220,2002,2864
625,255,2002,2761
625,365,2002,2791
625,482,2002,1225
625,483,2002,1198
625,490,2002,1813
625,500,2002,1056
625,501,2002,1203
625,530,2002,587
625,531,2002,427
625,620,2002,1703
625,651,2002,1004
625,710,2002,5217
625,740,2002,6521
630,2,2002,6330
630,200,2002,2736
630,220,2002,2621
630,255,2002,2183
630,365,2002,1534
630,371,2002,490
630,373,2002,336
630,640,2002,1054
630,645,2002,432
630,700,2002,1007
630,701,2002,417
630,710,2002,3483
630,740,2002,4768
630,770,2002,1242
640,2,2002,5425
640,200,2002,1762
640,220,2002,1617
640,255,2002,1268
640,350,2002,509
640,352,2002,331
640,355,2002,531
640,365,2002,1115
640,371,2002,616
640,372,2002,635
640,373,2002,899
640,630,2002,1054
640,645,2002,784
640,652,2002,484
640,710,2002,4248
640,740,2002,5453
645,2,2002,6199
645,200,2002,2543
645,220,2002,2401
645,255,2002,2028
645,365,2002,1584
645,630,2002,432
645,640,2002,784
645,652,2002,467
645,663,2002,501
645,670,2002,619
645,690,2002,347
645,710,2002,3913
645,740,2002,5194
651,2,2002,5814
651,200,2002,2183
651,220,2002,1998
651,255,2002,1799
651,365,2002,1805
651,620,2002,1082
651,625,2002,1004
651,666,2002,264
651,710,2002,4689
651,740,2002,5951
652,2,2002,5868
652,200,2002,2201
652,220,2002,2038
652,255,2002,1738
652,365,2002,1540
652,640,2002,484
652,645,2002,467
652,660,2002,52
652,663,2002,109
652,666,2002,134
652,710,2002,4311
652,740,2002,5570
660,2,2002,5818
660,200,2002,2151
660,220,2002,1987
660,255,2002,1692
660,365,2002,1517
660,652,2002,52
660,666,2002,145
660,710,2002,4336
660,740,2002,5591
663,2,2002,5927
663,200,2002,2264
663,220,2002,2095
663,255,2002,1816
663,365,2002,1648
663,645,2002,501
663,652,2002,109
663,666,2002,44
663,670,2002,831
663,710,2002,4385
663,740,2002,5651
666,2,2002,5905
666,200,2002,2244
666,220,2002,2073
666,255,2002,1804
666,365,2002,1662
666,651,2002,264
666,652,2002,134
666,660,2002,145
666,663,2002,44
666,710,2002,4427
666,740,2002,5692
670,2,2002,6747
670,200,2002,3079
670,220,2002,2918
670,255,2002,2598
670,365,2002,2201
670,645,2002,619
670,663,2002,831
670,679,2002,663
670,690,2002,336
670,692,2002,263
670,694,2002,302
670,696,2002,478
670,698,2002,749
670,710,2002,4102
670,740,2002,5407
679,2,2002,7115
679,200,2002,3490
679,220,2002,3306
679,255,2002,3074
679,365,2002,2816
679,670,2002,663
679,698,2002,1096
679,710,2002,4609
679,740,2002,5911
690,2,2002,6545
690,200,2002,2887
690,220,2002,2741
690,255,2002,2375
690,365,2002,1895
690,645,2002,347
690,670,2002,336
690,710,2002,3865
690,740,2002,5165
692,2,2002,6814
692,200,2002,3154
692,220,2002,3006
692,255,2002,2644
692,365,2002,2143
692,670,2002,263
692,710,2002,3842
692,740,2002,5148
694,2,2002,6902
694,200,2002,3242
694,220,2002,3094
694,255,2002,2732
694,365,2002,2221
694,670,2002,302
694,696,2002,187
694,710,2002,3827
694,740,2002,5133
696,2,2002,7055
696,200,2002,3403
696,220,2002,3260
696,255,2002,2883
696,365,2002,2324
696,670,2002,478
696,694,2002,187
696,698,2002,273
696,710,2002,3707
696,740,2002,5013
698,2,2002,7257
698,200,2002,3625
698,220,2002,3490
698,255,2002,3092
698,365,2002,2465
698,670,2002,749
698,679,2002,1096
698,696,2002,273
698,710,2002,3516
698,740,2002,4816
700,2,2002,6929
700,200,2002,3550
700,220,2002,3473
700,255,2002,2973
700,365,2002,2095
700,630,2002,1007
700,701,2002,647
700,702,2002,281
700,704,2002,470
700,710,2002,2596
700,740,2002,3902
700,770,2002,235
701,2,2002,6425
701,200,2002,2936
701,220,2002,2847
701,255,2002,2364
701,365,2002,1562
701,630,2002,417
701,700,2002,647
701,704,2002,623
701,705,2002,1038
701,710,2002,3067
701,740,2002,4353
702,2,2002,6667
702,200,2002,3351
702,220,2002,3287
702,255,2002,2773
702,365,2002,1859
702,700,2002,281
702,703,2002,425
702,704,2002,192
702,710,2002,2521
702,740,2002,3818
703,2,2002,6519
703,200,2002,3405
703,220,2002,3371
703,255,2002,2835
703,365,2002,1859
703,702,2002,425
703,704,2002,293
703,705,2002,123
703,710,2002,2156
703,740,2002,3438
704,2,2002,6507
704,200,2002,3253
704,220,2002,3202
704,255,2002,2677
704,365,2002,1735
704,700,2002,470
704,701,2002,623
704,702,2002,192
704,703,2002,293
704,705,2002,416
704,710,2002,2445
704,740,2002,3730
705,2,2002,6532
705,200,2002,3480
705,220,2002,3452
705,255,2002,2913
705,365,2002,1928
705,701,2002,1038
705,703,2002,123
705,704,2002,416
705,710,2002,2035
705,740,2002,3315
710,2,2002,6930
710,20,2002,6499
710,31,2002,7866
710,40,2002,7916
710,41,2002,8366
710,42,2002,8390
710,51,2002,8353
710,52,2002,8948
710,53,2002,8772
710,54,2002,8626
710,55,2002,8852
710,56,2002,8715
710,57,2002,8775
710,58,2002,8502
710,60,2002,8490
710,70,2002,7748
710,80,2002,8175
710,90,2002,8297
710,91,2002,8415
710,92,2002,8391
710,93,2002,8564
710,94,2002,8759
710,95,2002,8917
710,100,2002,9298
710,101,2002,8954
710,110,2002,9198
710,115,2002,9238
710,130,2002,9546
710,135,2002,10353
710,140,2002,10529
710,145,2002,10805
710,150,2002,11378
710,155,2002,11854
710,160,2002,11989
710,165,2002,11910
710,200,2002,5061
710,205,2002,5149
710,210,2002,4863
710,211,2002,4951
710,212,2002,4946
710,220,2002,5109
710,221,2002,5166
710,223,2002,4937
710,225,2002,5021
710,230,2002,5734
710,232,2002,5443
710,235,2002,6011
710,255,2002,4575
710,290,2002,4315
710,305,2002,4640
710,310,2002,4562
710,316,2002,4634
710,317,2002,4612
710,325,2002,5052
710,331,2002,4968
710,338,2002,5229
710,339,2002,4773
710,343,2002,4678
710,344,2002,4749
710,345,2002,4609
710,346,2002,4732
710,349,2002,4795
710,350,2002,4735
710,352,2002,4393
710,355,2002,4572
710,359,2002,4186
710,360,2002,4390
710,365,2002,3601
710,366,2002,3957
710,367,2002,4051
710,368,2002,4078
710,369,2002,4011
710,370,2002,4020
710,371,2002,3693
710,372,2002,3636
710,373,2002,3427
710,375,2002,3930
710,380,2002,4170
710,385,2002,4367
710,390,2002,4477
710,395,2002,4901
710,402,2002,7862
710,403,2002,7243
710,404,2002,7726
710,411,2002,6980
710,420,2002,7679
710,432,2002,7357
710,433,2002,7646
710,434,2002,7163
710,435,2002,7396
710,436,2002,6847
710,437,2002,7530
710,438,2002,7773
710,439,2002,7075
710,450,2002,7812
710,451,2002,7807
710,452,2002,7348
710,461,2002,7249
710,471,2002,6833
710,475,2002,6808
710,481,2002,7099
710,482,2002,6442
710,483,2002,6274
710,484,2002,7002
710,490,2002,7003
710,500,2002,5882
710,501,2002,5730
710,510,2002,5851
710,516,2002,6217
710,517,2002,6116
710,520,2002,5131
710,522,2002,4825
710,530,2002,5206
710,531,2002,4890
710,540,2002,7312
710,541,2002,7049
710,551,2002,6806
710,552,2002,6770
710,553,2002,6459
710,560,2002,8058
710,565,2002,7682
710,570,2002,7438
710,571,2002,7322
710,572,2002,7134
710,580,2002,6013
710,581,2002,5877
710,590,2002,5625
710,591,2002,4935
710,600,2002,6180
710,615,2002,5664
710,616,2002,5373
710,620,2002,5421
710,625,2002,5217
710,630,2002,3483
710,640,2002,4248
710,645,2002,3913
710,651,2002,4689
710,652,2002,4311
710,660,2002,4336
710,663,2002,4385
710,666,2002,4427
710,670,2002,4102
710,679,2002,4609
710,690,2002,3865
710,692,2002,3842
710,694,2002,3827
710,696,2002,3707
710,698,2002,3516
710,700,2002,2596
710,701,2002,3067
710,702,2002,2521
710,703,2002,2156
710,704,2002,2445
710,705,2002,2035
710,712,2002,725
710,713,2002,1140
710,731,2002,505
710,732,2002,595
710,740,2002,1306
710,750,2002,2351
710,760,2002,1755
710,770,2002,2407
710,771,2002,1882
710,775,2002,2009
710,780,2002,3212
710,781,2002,3640
710,790,2002,1961
710,800,2002,2051
710,811,2002,2085
710,812,2002,1728
710,816,2002,1447
710,820,2002,2704
710,830,2002,2787
710,835,2002,2426
710,840,2002,1775
710,850,2002,3246
710,860,2002,3411
710,900,2002,5607
710,910,2002,3945
710,920,2002,6708
710,935,2002,5203
710,940,2002,4406
710,946,2002,4425
710,947,2002,5215
710,950,2002,5660
710,955,2002,6156
710,970,2002,4234
710,983,2002,4077
710,986,2002,2516
710,987,2002,3447
710,990,2002,5915
712,2,2002,6439
712,200,2002,4336
712,220,2002,4384
712,255,2002,3851
712,365,2002,2883
712,710,2002,725
712,740,2002,1873
713,2,2002,7935
713,200,2002,6142
713,220,2002,6168
713,255,2002,5625
713,365,2002,4630
713,710,2002,1140
713,740,2002,1358
731,2,2002,6869
731,200,2002,5389
731,220,2002,5457
731,255,2002,4936
731,365,2002,3990
731,710,2002,505
731,732,2002,121
731,740,2002,802
732,2,2002,6943
732,200,2002,5510
732,220,2002,5577
732,255,2002,5056
732,365,2002,4109
732,710,2002,595
732,731,2002,121
732,740,2002,719
740,2,2002,6780
740,20,2002,6419
740,31,2002,7597
740,40,2002,7530
740,41,2002,8150
740,42,2002,8230
740,51,2002,8031
740,52,2002,8956
740,53,2002,8845
740,54,2002,8660
740,55,2002,8861
740,56,2002,8754
740,57,2002,8805
740,58,2002,8532
740,60,2002,8500
740,70,2002,7029
740,80,2002,7603
740,90,2002,7662
740,91,2002,7836
740,92,2002,7769
740,93,2002,7980
740,94,2002,8193
740,95,2002,8438
740,100,2002,8903
740,101,2002,8811
740,110,2002,9288
740,115,2002,9418
740,130,2002,8977
740,135,2002,9632
740,140,2002,10993
740,145,2002,10280
740,150,2002,11188
740,155,2002,10717
740,160,2002,11406
740,165,2002,11549
740,200,2002,5947
740,205,2002,5964
740,210,2002,5780
740,211,2002,5880
740,212,2002,5902
740,220,2002,6042
740,221,2002,6192
740,223,2002,5944
740,225,2002,6015
740,230,2002,6696
740,232,2002,6433
740,235,2002,6932
740,255,2002,5548
740,290,2002,5337
740,305,2002,5681
740,310,2002,5627
740,316,2002,5642
740,317,2002,5659
740,325,2002,6131
740,331,2002,6028
740,338,2002,6373
740,339,2002,5903
740,343,2002,5812
740,344,2002,5813
740,345,2002,5711
740,346,2002,5831
740,349,2002,5848
740,350,2002,5914
740,352,2002,5633
740,355,2002,5709
740,359,2002,5308
740,360,2002,5525
740,365,2002,4654
740,366,2002,4902
740,367,2002,5029
740,368,2002,5093
740,369,2002,5103
740,370,2002,5056
740,371,2002,4935
740,372,2002,4868
740,373,2002,4683
740,375,2002,4864
740,380,2002,5083
740,385,2002,5229
740,390,2002,5407
740,395,2002,5472
740,402,2002,8782
740,403,2002,8536
740,404,2002,8787
740,411,2002,8269
740,420,2002,8715
740,432,2002,8497
740,433,2002,8660
740,434,2002,8418
740,435,2002,8403
740,436,2002,8061
740,437,2002,8733
740,438,2002,8876
740,439,2002,8272
740,450,2002,8970
740,451,2002,8923
740,452,2002,8592
740,461,2002,8498
740,471,2002,8128
740,475,2002,8072
740,481,2002,8398
740,482,2002,7746
740,483,2002,7556
740,484,2002,8307
740,490,2002,8309
740,500,2002,7171
740,501,2002,7001
740,510,2002,7085
740,516,2002,7502
740,517,2002,7404
740,520,2002,6387
740,522,2002,6122
740,530,2002,6505
740,531,2002,6196
740,540,2002,8614
740,541,2002,8167
740,551,2002,8037
740,552,2002,7971
740,553,2002,7674
740,560,2002,9166
740,565,2002,8913
740,570,2002,8551
740,571,2002,8492
740,572,2002,8258
740,580,2002,7099
740,581,2002,7057
740,590,2002,6614
740,591,2002,6092
740,600,2002,7166
740,615,2002,6719
740,616,2002,6482
740,620,2002,6580
740,625,2002,6521
740,630,2002,4768
740,640,2002,5453
740,645,2002,5194
740,651,2002,5951
740,652,2002,5570
740,660,2002,5591
740,663,2002,5651
740,666,2002,5692
740,670,2002,5407
740,679,2002,5911
740,690,2002,5165
740,692,2002,5148
740,694,2002,5133
740,696,2002,5013
740,698,2002,4816
740,700,2002,3902
740,701,2002,4353
740,702,2002,3818
740,703,2002,3438
740,704,2002,3730
740,705,2002,3315
740,710,2002,1306
740,712,2002,1873
740,713,2002,1358
740,731,2002,802
740,732,2002,719
740,750,2002,3635
740,760,2002,2976
740,770,2002,3713
740,771,2002,3044
740,775,2002,2972
740,780,2002,4264
740,781,2002,4728
740,790,2002,3209
740,800,2002,2865
740,811,2002,2742
740,812,2002,2578
740,816,2002,2283
740,820,2002,3310
740,830,2002,3310
740,835,2002,2652
740,840,2002,1865
740,850,2002,3599
740,860,2002,3203
740,900,2002,4946
740,910,2002,3160
740,920,2002,5769
740,935,2002,4141
740,940,2002,3387
740,946,2002,3183
740,947,2002,3990
740,950,2002,4502
740,955,2002,4962
740,970,2002,3056
740,983,2002,2813
740,986,2002,1988
740,987,2002,2307
740,990,2002,4667
750,2,2002,7492
750,200,2002,4174
750,220,2002,4098
750,255,2002,3597
750,365,2002,2701
750,710,2002,2351
750,740,2002,3635
750,760,2002,760
750,770,2002,426
750,771,2002,887
750,775,2002,1457
